id,order_id,payment_method,amount
153014,130099,credit_card,1900
153015,130099,gift_card,300
153016,130100,gift_card,2900
153017,130100,bank_transfer,400
153018,130101,credit_card,1500
153019,130102,bank_transfer,2800
153020,130103,credit_card,1500
153021,130104,credit_card,1500
153022,130105,credit_card,1800
153023,130106,credit_card,2300
153024,130107,credit_card,500
153025,130108,gift_card,400
153026,130109,gift_card,2300
153027,130109,coupon,2900
153028,130110,credit_card,700
153029,130110,gift_card,2700
153030,130111,credit_card,1600
153031,130112,coupon,1400
153032,130113,coupon,2400
153033,130114,bank_transfer,2400
153034,130115,credit_card,1400
153035,130115,gift_card,2800
153036,130116,credit_card,2500
153037,130117,coupon,2200
153038,130118,credit_card,2000
153039,130118,credit_card,1600
153040,130119,bank_transfer,2600
153041,130120,gift_card,300
153042,130121,gift_card,1700
153043,130122,coupon,200
153044,130123,bank_transfer,900
153045,130124,credit_card,2500
153046,130125,credit_card,2000
153047,130126,coupon,400
153048,130127,credit_card,1000
153049,130128,credit_card,700
153050,130129,bank_transfer,2400
153051,130130,credit_card,1300
153052,130131,credit_card,2300
153053,130132,credit_card,1900
153054,130133,credit_card,1400
153055,130134,gift_card,1100
153056,130134,coupon,500
153057,130135,credit_card,500
153058,130135,bank_transfer,500
153059,130136,credit_card,700
153060,130137,gift_card,1700
153061,130138,credit_card,300
153062,130139,credit_card,1600
153063,130140,coupon,3000
153064,130141,gift_card,2100
153065,130142,bank_transfer,2500
153066,130143,credit_card,2600
153067,130144,bank_transfer,1500
153068,130144,bank_transfer,700
153069,130145,bank_transfer,1400
153070,130146,credit_card,1700
153071,130146,credit_card,2200
153072,130147,gift_card,1900
153073,130148,coupon,500
153074,130149,credit_card,400
153075,130150,gift_card,1700
153076,130151,credit_card,2600
153077,130152,credit_card,1000
153078,130153,credit_card,2800
153079,130154,gift_card,2500
153080,130155,credit_card,1100
153081,130156,gift_card,2300
153082,130157,credit_card,2300
153083,130158,credit_card,2500
153084,130159,credit_card,700
153085,130160,credit_card,2000
153086,130161,gift_card,2000
153087,130161,gift_card,700
153088,130162,bank_transfer,2900
153089,130162,bank_transfer,600
153090,130163,credit_card,2600
153091,130164,coupon,2300
153092,130165,bank_transfer,400
153093,130166,bank_transfer,3000
153094,130167,bank_transfer,1900
153095,130168,bank_transfer,200
153096,130169,coupon,900
153097,130170,bank_transfer,2300
153098,130171,credit_card,2500
153099,130172,credit_card,300
153100,130173,credit_card,1600
153101,130173,bank_transfer,2400
153102,130173,credit_card,1700
153103,130174,bank_transfer,1200
153104,130175,credit_card,2700
153105,130176,credit_card,3000
153106,130177,credit_card,2300
153107,130177,bank_transfer,2100
153108,130178,coupon,2500
153109,130179,gift_card,400
153110,130180,credit_card,1400
153111,130181,credit_card,800
153112,130182,bank_transfer,1300
153113,130183,bank_transfer,2700
153114,130184,gift_card,1900
153115,130185,credit_card,2400
153116,130186,bank_transfer,2700
153117,130187,bank_transfer,2900
153118,130188,bank_transfer,2700
153119,130189,credit_card,700
153120,130190,credit_card,1600
153121,130191,gift_card,2500
153122,130192,gift_card,100
153123,130193,bank_transfer,1600
153124,130194,gift_card,1900
153125,130195,bank_transfer,1500
153126,130196,credit_card,2700
153127,130197,credit_card,400
153128,130198,gift_card,1900
153129,130198,credit_card,1000
153130,130198,credit_card,2500
153131,130199,credit_card,2300
153132,130200,gift_card,100
153133,130201,credit_card,2200
153134,130202,coupon,800
153135,130203,coupon,2300
153136,130203,credit_card,2900
153137,130204,gift_card,2500
153138,130205,credit_card,2300
153139,130206,gift_card,1900
153140,130206,credit_card,600
153141,130207,coupon,2100
153142,130207,bank_transfer,300
153143,130208,credit_card,2500
153144,130209,coupon,700
153145,130209,coupon,2200
153146,130210,bank_transfer,1000
153147,130210,credit_card,100
153148,130211,credit_card,1700
153149,130211,bank_transfer,2700
153150,130211,credit_card,2300
153151,130211,credit_card,1700
153152,130212,credit_card,600
153153,130213,credit_card,2900
153154,130214,bank_transfer,500
153155,130215,coupon,2600
153156,130216,bank_transfer,700
153157,130217,credit_card,2300
153158,130218,credit_card,500
153159,130219,coupon,600
153160,130220,gift_card,500
153161,130221,bank_transfer,1200
153162,130222,coupon,2000
153163,130223,gift_card,300
153164,130224,coupon,1000
153165,130225,credit_card,900
153166,130226,gift_card,1900
153167,130227,coupon,1700
153168,130228,credit_card,1600
153169,130228,credit_card,2700
153170,130229,credit_card,1600
153171,130229,credit_card,1400
153172,130230,bank_transfer,1200
153173,130231,bank_transfer,2500
153174,130232,gift_card,1200
153175,130232,credit_card,2400
153176,130233,bank_transfer,1400
153177,130234,bank_transfer,2000
153178,130234,bank_transfer,1400
153179,130235,gift_card,1500
153180,130236,credit_card,2700
153181,130237,gift_card,200
153182,130238,credit_card,2300
153183,130239,credit_card,1000
153184,130240,bank_transfer,2400
153185,130241,bank_transfer,2900
153186,130242,credit_card,900
153187,130243,credit_card,2900
153188,130244,bank_transfer,300
153189,130245,bank_transfer,100
153190,130246,bank_transfer,1700
153191,130247,credit_card,2900
153192,130248,credit_card,900
153193,130249,coupon,2500
153194,130249,bank_transfer,400
153195,130250,credit_card,2000
153196,130251,credit_card,600
153197,130252,bank_transfer,1900
153198,130252,bank_transfer,2900
153199,130253,bank_transfer,300
153200,130254,credit_card,600
153201,130255,gift_card,2100
153202,130256,bank_transfer,1200
153203,130257,credit_card,1100
153204,130257,credit_card,1200
153205,130257,coupon,2000
153206,130258,coupon,2100
153207,130259,credit_card,1800
153208,130260,credit_card,2900
153209,130261,credit_card,2500
153210,130262,gift_card,600
153211,130263,bank_transfer,1600
153212,130264,coupon,1400
153213,130265,credit_card,1000
153214,130266,bank_transfer,2900
153215,130267,credit_card,2900
153216,130268,credit_card,400
153217,130269,bank_transfer,1100
153218,130269,bank_transfer,2500
153219,130270,credit_card,2900
153220,130271,credit_card,2400
153221,130272,bank_transfer,1800
153222,130272,credit_card,1200
153223,130273,coupon,800
153224,130274,credit_card,1100
153225,130275,coupon,900
153226,130276,bank_transfer,2300
153227,130277,credit_card,900
153228,130278,gift_card,800
153229,130279,credit_card,2800
153230,130280,credit_card,1500
153231,130280,gift_card,2600
153232,130281,credit_card,400
153233,130282,credit_card,400
153234,130283,credit_card,200
153235,130284,coupon,300
153236,130285,credit_card,1000
153237,130285,credit_card,1800
153238,130286,bank_transfer,1700
153239,130287,bank_transfer,2100
153240,130288,credit_card,3000
153241,130289,coupon,2100
153242,130289,bank_transfer,100
153243,130290,bank_transfer,200
153244,130291,bank_transfer,800
153245,130292,bank_transfer,1600
153246,130293,credit_card,300
153247,130293,credit_card,1500
153248,130293,bank_transfer,1600
153249,130294,bank_transfer,800
153250,130295,bank_transfer,900
153251,130296,credit_card,300
153252,130296,bank_transfer,1500
153253,130297,bank_transfer,500
153254,130298,credit_card,2100
153255,130299,credit_card,1500
153256,130300,bank_transfer,1600
153257,130301,credit_card,1600
153258,130302,credit_card,2600
153259,130302,bank_transfer,900
153260,130303,bank_transfer,2900
153261,130304,coupon,2500
153262,130305,credit_card,2000
153263,130306,bank_transfer,2100
153264,130307,coupon,1800
153265,130308,credit_card,600
153266,130309,bank_transfer,2700
153267,130310,coupon,2100
153268,130311,bank_transfer,1700
153269,130312,credit_card,2400
153270,130312,coupon,1500
153271,130313,credit_card,500
153272,130313,credit_card,600
153273,130314,credit_card,1900
153274,130315,credit_card,200
153275,130315,coupon,400
153276,130315,credit_card,2800
153277,130316,gift_card,1200
153278,130316,bank_transfer,3000
153279,130317,credit_card,700
153280,130318,credit_card,2800
153281,130318,bank_transfer,800
153282,130319,gift_card,1100
153283,130320,bank_transfer,1200
153284,130321,credit_card,2900
153285,130322,credit_card,200
153286,130323,credit_card,1900
153287,130324,credit_card,1200
153288,130325,credit_card,1300
153289,130326,credit_card,2300
153290,130327,bank_transfer,300
153291,130328,bank_transfer,700
153292,130329,credit_card,700
153293,130330,bank_transfer,1600
153294,130331,coupon,2300
153295,130332,coupon,2400
153296,130332,bank_transfer,3000
153297,130332,credit_card,1800
153298,130333,credit_card,3000
153299,130334,bank_transfer,2700
153300,130335,gift_card,2000
153301,130336,coupon,600
153302,130337,credit_card,900
153303,130338,bank_transfer,600
153304,130339,credit_card,2600
153305,130340,gift_card,1000
153306,130341,credit_card,1900
153307,130342,bank_transfer,300
153308,130343,credit_card,2900
153309,130344,coupon,500
153310,130344,coupon,1500
153311,130345,credit_card,2100
153312,130345,bank_transfer,2800
153313,130345,credit_card,700
153314,130346,credit_card,2100
153315,130347,gift_card,800
153316,130348,credit_card,2300
153317,130349,bank_transfer,2100
153318,130350,credit_card,1800
153319,130351,coupon,2400
153320,130352,credit_card,900
153321,130353,gift_card,1500
153322,130354,gift_card,1300
153323,130355,credit_card,1000
153324,130356,credit_card,2300
153325,130357,bank_transfer,2300
153326,130358,bank_transfer,2400
153327,130359,credit_card,2800
153328,130360,coupon,2800
153329,130361,bank_transfer,1900
153330,130362,credit_card,500
153331,130363,gift_card,1700
153332,130364,credit_card,2100
153333,130365,bank_transfer,1900
153334,130366,bank_transfer,1500
153335,130366,gift_card,100
153336,130366,credit_card,2500
153337,130367,bank_transfer,1900
153338,130368,coupon,1400
153339,130369,coupon,2200
153340,130370,credit_card,2100
153341,130371,coupon,1900
153342,130372,bank_transfer,1200
153343,130372,credit_card,1000
153344,130373,bank_transfer,600
153345,130374,coupon,600
153346,130375,credit_card,2800
153347,130376,credit_card,1200
153348,130377,coupon,1100
153349,130378,bank_transfer,2100
153350,130379,credit_card,1200
153351,130380,credit_card,1300
153352,130381,coupon,1100
153353,130382,bank_transfer,900
153354,130383,credit_card,2300
153355,130384,credit_card,1500
153356,130385,bank_transfer,1700
153357,130386,credit_card,1800
153358,130387,credit_card,100
153359,130388,gift_card,100
153360,130388,credit_card,2800
153361,130389,credit_card,1900
153362,130390,gift_card,2500
153363,130391,coupon,300
153364,130392,bank_transfer,300
153365,130393,bank_transfer,600
153366,130394,credit_card,1400
153367,130395,bank_transfer,1600
153368,130396,bank_transfer,1800
153369,130397,credit_card,1600
153370,130397,coupon,800
153371,130398,coupon,1800
153372,130399,bank_transfer,2000
153373,130399,credit_card,2400
153374,130400,gift_card,2300
153375,130400,gift_card,2800
153376,130401,credit_card,1600
153377,130402,bank_transfer,2000
153378,130403,gift_card,2600
153379,130403,coupon,1100
153380,130404,gift_card,2600
153381,130404,gift_card,2500
153382,130404,bank_transfer,900
153383,130404,coupon,2100
153384,130405,credit_card,300
153385,130406,bank_transfer,1800
153386,130406,credit_card,200
153387,130407,coupon,900
153388,130408,credit_card,3000
153389,130409,bank_transfer,2200
153390,130410,credit_card,2300
153391,130411,credit_card,2500
153392,130411,bank_transfer,1000
153393,130412,bank_transfer,300
153394,130413,bank_transfer,2800
153395,130414,credit_card,1600
153396,130414,credit_card,1600
153397,130415,credit_card,2600
153398,130416,gift_card,1300
153399,130417,credit_card,1800
153400,130418,credit_card,400
153401,130419,credit_card,700
153402,130420,bank_transfer,2500
153403,130421,credit_card,200
153404,130422,credit_card,700
153405,130423,credit_card,2500
153406,130424,coupon,2600
153407,130424,credit_card,2500
153408,130425,credit_card,2900
153409,130426,credit_card,2000
153410,130427,credit_card,1400
153411,130428,bank_transfer,2700
153412,130429,credit_card,300
153413,130429,credit_card,2100
153414,130430,credit_card,1700
153415,130430,credit_card,300
153416,130431,credit_card,500
153417,130432,bank_transfer,200
153418,130433,coupon,1900
153419,130433,credit_card,1500
153420,130434,credit_card,800
153421,130435,gift_card,300
153422,130436,gift_card,100
153423,130437,bank_transfer,1500
153424,130437,gift_card,1900
153425,130438,credit_card,2500
153426,130439,coupon,2500
153427,130439,coupon,900
153428,130439,gift_card,400
153429,130440,bank_transfer,1200
153430,130441,gift_card,400
153431,130441,credit_card,700
153432,130442,credit_card,2600
153433,130443,credit_card,1500
153434,130444,gift_card,1600
153435,130445,credit_card,800
153436,130446,credit_card,2600
153437,130447,credit_card,1600
153438,130448,bank_transfer,2200
153439,130449,bank_transfer,1900
153440,130450,bank_transfer,1800
153441,130451,credit_card,800
153442,130451,bank_transfer,1800
153443,130452,credit_card,400
153444,130453,coupon,200
153445,130453,credit_card,400
153446,130454,coupon,700
153447,130455,bank_transfer,500
153448,130456,gift_card,2000
153449,130457,credit_card,2400
153450,130457,bank_transfer,1500
153451,130458,bank_transfer,500
153452,130459,gift_card,300
153453,130459,credit_card,1400
153454,130460,bank_transfer,1900
153455,130461,bank_transfer,100
153456,130462,bank_transfer,1300
153457,130463,coupon,2600
153458,130463,coupon,1400
153459,130464,gift_card,1800
153460,130465,credit_card,2000
153461,130466,bank_transfer,2200
153462,130467,gift_card,2500
153463,130468,credit_card,2500
153464,130469,bank_transfer,1300
153465,130470,coupon,2600
153466,130471,credit_card,2800
153467,130472,credit_card,1900
153468,130473,credit_card,2200
153469,130474,credit_card,800
153470,130475,gift_card,100
153471,130476,bank_transfer,2300
153472,130477,bank_transfer,1800
153473,130478,credit_card,200
153474,130479,coupon,1700
153475,130479,bank_transfer,2200
153476,130480,credit_card,3000
153477,130481,credit_card,700
153478,130482,coupon,1200
153479,130483,credit_card,1200
153480,130484,gift_card,2200
153481,130485,credit_card,2300
153482,130486,credit_card,2700
153483,130487,bank_transfer,300
153484,130487,gift_card,2100
153485,130488,coupon,1500
153486,130489,coupon,3000
153487,130490,credit_card,2700
153488,130491,credit_card,2100
153489,130491,credit_card,300
153490,130492,credit_card,2000
153491,130493,coupon,1300
153492,130494,credit_card,2600
153493,130494,bank_transfer,3000
153494,130494,bank_transfer,2700
153495,130494,credit_card,1800
153496,130495,bank_transfer,1300
153497,130496,bank_transfer,1400
153498,130497,credit_card,2500
153499,130498,coupon,1800
153500,130499,credit_card,1600
153501,130499,coupon,2900
153502,130500,credit_card,1200
153503,130501,credit_card,2100
153504,130502,bank_transfer,300
153505,130502,credit_card,1100
153506,130503,bank_transfer,1900
153507,130503,bank_transfer,100
153508,130504,bank_transfer,1100
153509,130504,credit_card,1700
153510,130504,bank_transfer,2100
153511,130505,credit_card,500
153512,130506,bank_transfer,2200
153513,130506,credit_card,2100
153514,130506,credit_card,900
153515,130507,coupon,2000
153516,130508,credit_card,2000
153517,130509,coupon,2500
153518,130509,credit_card,600
153519,130510,credit_card,2200
153520,130511,bank_transfer,3000
153521,130512,bank_transfer,1400
153522,130513,bank_transfer,1800
153523,130514,bank_transfer,2200
153524,130514,credit_card,1700
153525,130514,gift_card,1400
153526,130515,bank_transfer,400
153527,130516,bank_transfer,1900
153528,130517,bank_transfer,200
153529,130517,bank_transfer,1300
153530,130518,credit_card,1000
153531,130518,gift_card,600
153532,130519,gift_card,1300
153533,130519,credit_card,1600
153534,130519,bank_transfer,700
153535,130520,credit_card,2000
153536,130521,credit_card,500
153537,130522,credit_card,1300
153538,130522,gift_card,400
153539,130523,bank_transfer,1300
153540,130524,bank_transfer,2600
153541,130525,credit_card,100
153542,130526,gift_card,1900
153543,130527,credit_card,2600
153544,130528,bank_transfer,2100
153545,130529,coupon,1300
153546,130530,bank_transfer,100
153547,130531,credit_card,1800
153548,130531,bank_transfer,2300
153549,130532,credit_card,2100
153550,130533,credit_card,200
153551,130534,credit_card,1000
153552,130535,credit_card,1000
153553,130536,credit_card,900
153554,130537,credit_card,2100
153555,130538,bank_transfer,800
153556,130539,credit_card,700
153557,130540,credit_card,200
153558,130541,bank_transfer,3000
153559,130542,credit_card,900
153560,130542,credit_card,2600
153561,130543,bank_transfer,300
153562,130544,credit_card,800
153563,130545,coupon,200
153564,130546,credit_card,200
153565,130547,bank_transfer,900
153566,130548,bank_transfer,2100
153567,130549,credit_card,600
153568,130550,bank_transfer,2400
153569,130551,credit_card,2800
153570,130552,credit_card,2600
153571,130553,gift_card,100
153572,130554,credit_card,1200
153573,130555,credit_card,1700
153574,130556,bank_transfer,3000
153575,130557,credit_card,200
153576,130558,credit_card,1800
153577,130559,credit_card,2800
153578,130560,credit_card,500
153579,130561,credit_card,2800
153580,130561,credit_card,1300
153581,130562,credit_card,700
153582,130563,coupon,3000
153583,130564,gift_card,800
153584,130564,credit_card,200
153585,130565,credit_card,2400
153586,130566,coupon,3000
153587,130567,gift_card,2700
153588,130568,credit_card,1800
153589,130569,gift_card,1900
153590,130569,bank_transfer,1600
153591,130570,credit_card,1300
153592,130571,credit_card,2300
153593,130572,credit_card,500
153594,130573,bank_transfer,2000
153595,130574,credit_card,2400
153596,130575,gift_card,3000
153597,130576,bank_transfer,1500
153598,130577,bank_transfer,700
153599,130578,bank_transfer,2500
153600,130579,coupon,400
153601,130580,gift_card,300
153602,130581,bank_transfer,2300
153603,130582,coupon,2000
153604,130583,credit_card,1600
153605,130584,bank_transfer,2500
153606,130585,bank_transfer,3000
153607,130586,credit_card,2700
153608,130587,gift_card,200
153609,130588,gift_card,700
153610,130589,gift_card,1100
153611,130590,credit_card,800
153612,130591,credit_card,1900
153613,130592,gift_card,1600
153614,130593,credit_card,400
153615,130594,credit_card,1500
153616,130595,gift_card,200
153617,130595,credit_card,1100
153618,130596,credit_card,1900
153619,130597,gift_card,300
153620,130598,bank_transfer,200
153621,130599,coupon,1500
153622,130600,credit_card,2100
153623,130601,bank_transfer,3000
153624,130602,bank_transfer,400
153625,130603,credit_card,2900
153626,130604,gift_card,1900
153627,130605,credit_card,1500
153628,130606,credit_card,3000
153629,130607,gift_card,900
153630,130608,credit_card,1900
153631,130608,credit_card,700
153632,130609,coupon,2500
153633,130610,bank_transfer,900
153634,130611,gift_card,2400
153635,130612,bank_transfer,1600
153636,130613,credit_card,1100
153637,130614,credit_card,1800
153638,130615,gift_card,1200
153639,130616,bank_transfer,1000
153640,130617,bank_transfer,1300
153641,130618,credit_card,1500
153642,130619,credit_card,1200
153643,130620,credit_card,1500
153644,130621,credit_card,400
153645,130622,credit_card,200
153646,130623,coupon,100
153647,130624,bank_transfer,1000
153648,130625,credit_card,1200
153649,130626,bank_transfer,1200
153650,130627,credit_card,1600
153651,130628,gift_card,2100
153652,130629,bank_transfer,2700
153653,130630,bank_transfer,2800
153654,130630,credit_card,2400
153655,130631,bank_transfer,1800
153656,130632,credit_card,2200
153657,130633,bank_transfer,2600
153658,130634,bank_transfer,700
153659,130635,bank_transfer,800
153660,130636,coupon,600
153661,130636,bank_transfer,700
153662,130637,credit_card,2500
153663,130638,credit_card,2900
153664,130639,credit_card,800
153665,130640,coupon,1500
153666,130641,gift_card,2600
153667,130642,credit_card,500
153668,130643,bank_transfer,2200
153669,130643,credit_card,1300
153670,130643,bank_transfer,800
153671,130644,credit_card,400
153672,130645,credit_card,2400
153673,130646,bank_transfer,2300
153674,130647,credit_card,900
153675,130648,bank_transfer,1600
153676,130648,bank_transfer,2400
153677,130648,credit_card,200
153678,130649,bank_transfer,1400
153679,130650,credit_card,2400
153680,130651,credit_card,1500
153681,130652,coupon,400
153682,130653,credit_card,2800
153683,130653,credit_card,2900
153684,130654,bank_transfer,400
153685,130654,coupon,1100
153686,130655,coupon,2100
153687,130656,credit_card,900
153688,130657,coupon,2400
153689,130658,credit_card,2400
153690,130659,bank_transfer,1600
153691,130660,credit_card,2300
153692,130661,bank_transfer,2000
153693,130662,credit_card,100
153694,130662,credit_card,3000
153695,130663,bank_transfer,2500
153696,130664,bank_transfer,2200
153697,130665,credit_card,2500
153698,130666,bank_transfer,2000
153699,130667,gift_card,400
153700,130668,gift_card,300
153701,130669,coupon,1100
153702,130670,credit_card,1800
153703,130671,gift_card,2900
153704,130672,credit_card,1900
153705,130673,coupon,2800
153706,130674,coupon,700
153707,130675,bank_transfer,1500
153708,130676,credit_card,1500
153709,130677,bank_transfer,500
153710,130678,coupon,1300
153711,130679,bank_transfer,1600
153712,130680,coupon,2100
153713,130681,credit_card,2400
153714,130682,bank_transfer,2400
153715,130682,credit_card,2900
153716,130683,bank_transfer,100
153717,130684,coupon,2700
153718,130685,credit_card,800
153719,130686,bank_transfer,1700
153720,130687,credit_card,2100
153721,130688,credit_card,1600
153722,130689,credit_card,800
153723,130690,coupon,2900
153724,130691,credit_card,1600
153725,130692,credit_card,2300
153726,130693,credit_card,2100
153727,130694,credit_card,2600
153728,130695,credit_card,2600
153729,130696,bank_transfer,2800
153730,130697,coupon,1100
153731,130697,coupon,1200
153732,130698,credit_card,1500
153733,130699,bank_transfer,1200
153734,130700,credit_card,300
153735,130701,credit_card,2200
153736,130702,coupon,1200
153737,130703,bank_transfer,2400
153738,130704,coupon,1900
153739,130705,bank_transfer,600
153740,130706,bank_transfer,800
153741,130707,bank_transfer,2200
153742,130708,bank_transfer,500
153743,130709,bank_transfer,500
153744,130710,bank_transfer,2700
153745,130711,coupon,2400
153746,130712,credit_card,1400
153747,130713,credit_card,1300
153748,130714,gift_card,1200
153749,130715,credit_card,3000
153750,130716,credit_card,1000
153751,130717,credit_card,200
153752,130718,coupon,900
153753,130719,bank_transfer,1000
153754,130720,bank_transfer,1100
153755,130721,gift_card,200
153756,130722,coupon,2300
153757,130723,credit_card,2100
153758,130724,credit_card,2600
153759,130725,credit_card,300
153760,130725,bank_transfer,900
153761,130725,credit_card,1200
153762,130725,credit_card,2900
153763,130726,credit_card,400
153764,130727,gift_card,500
153765,130728,bank_transfer,2100
153766,130729,gift_card,600
153767,130729,coupon,1800
153768,130729,credit_card,900
153769,130730,credit_card,1400
153770,130731,credit_card,1400
153771,130732,bank_transfer,900
153772,130733,bank_transfer,1100
153773,130734,bank_transfer,2700
153774,130735,credit_card,3000
153775,130736,credit_card,1500
153776,130737,coupon,1100
153777,130738,credit_card,900
153778,130739,bank_transfer,200
153779,130740,bank_transfer,1700
153780,130741,bank_transfer,2700
153781,130742,bank_transfer,1400
153782,130743,credit_card,200
153783,130744,credit_card,500
153784,130745,gift_card,2900
153785,130746,bank_transfer,2400
153786,130746,bank_transfer,1500
153787,130746,credit_card,1800
153788,130747,gift_card,1500
153789,130748,bank_transfer,3000
153790,130748,credit_card,200
153791,130749,coupon,300
153792,130750,credit_card,1000
153793,130751,credit_card,700
153794,130752,credit_card,2600
153795,130753,coupon,400
153796,130754,credit_card,1800
153797,130755,credit_card,2700
153798,130756,credit_card,2600
153799,130757,credit_card,100
153800,130757,credit_card,300
153801,130758,bank_transfer,1200
153802,130759,credit_card,2200
153803,130760,credit_card,300
153804,130761,credit_card,1700
153805,130762,credit_card,1500
153806,130763,credit_card,1400
153807,130764,coupon,900
153808,130765,credit_card,2600
153809,130766,credit_card,2100
153810,130767,credit_card,1800
153811,130768,bank_transfer,2400
153812,130769,coupon,1000
153813,130770,credit_card,2700
153814,130771,bank_transfer,200
153815,130772,bank_transfer,2200
153816,130773,bank_transfer,1100
153817,130773,gift_card,3000
153818,130774,credit_card,2600
153819,130774,gift_card,400
153820,130775,bank_transfer,1400
153821,130776,credit_card,1000
153822,130777,credit_card,2800
153823,130777,credit_card,500
153824,130778,credit_card,2300
153825,130779,bank_transfer,300
153826,130780,gift_card,2500
153827,130781,credit_card,300
153828,130781,credit_card,2000
153829,130781,bank_transfer,900
153830,130781,coupon,300
153831,130781,coupon,2500
153832,130781,bank_transfer,2400
153833,130782,credit_card,900
153834,130782,credit_card,300
153835,130783,credit_card,1400
153836,130784,coupon,1100
153837,130784,bank_transfer,600
153838,130784,credit_card,2400
153839,130784,credit_card,400
153840,130785,bank_transfer,2800
153841,130786,gift_card,1500
153842,130787,credit_card,2400
153843,130787,credit_card,600
153844,130788,bank_transfer,2100
153845,130789,credit_card,2900
153846,130790,coupon,2600
153847,130791,coupon,2900
153848,130792,credit_card,1800
153849,130793,gift_card,2600
153850,130794,credit_card,400
153851,130795,bank_transfer,300
153852,130795,bank_transfer,1100
153853,130795,bank_transfer,2200
153854,130796,credit_card,2500
153855,130797,credit_card,1200
153856,130798,bank_transfer,1800
153857,130799,credit_card,2400
153858,130800,gift_card,2100
153859,130801,credit_card,2800
153860,130801,credit_card,3000
153861,130801,credit_card,700
153862,130802,credit_card,1100
153863,130803,bank_transfer,500
153864,130804,coupon,200
153865,130804,credit_card,1700
153866,130805,coupon,100
153867,130806,bank_transfer,600
153868,130807,credit_card,2200
153869,130808,credit_card,1400
153870,130809,coupon,2600
153871,130810,bank_transfer,2500
153872,130811,credit_card,900
153873,130812,credit_card,1100
153874,130813,credit_card,1800
153875,130814,bank_transfer,1400
153876,130815,credit_card,1100
153877,130816,bank_transfer,1900
153878,130817,credit_card,2000
153879,130818,credit_card,1500
153880,130819,coupon,1500
153881,130820,bank_transfer,1200
153882,130821,coupon,2400
153883,130822,bank_transfer,700
153884,130823,bank_transfer,1000
153885,130824,credit_card,2700
153886,130824,credit_card,700
153887,130825,coupon,300
153888,130826,credit_card,800
153889,130826,bank_transfer,2700
153890,130827,credit_card,1200
153891,130827,credit_card,1100
153892,130828,credit_card,1200
153893,130828,coupon,2700
153894,130829,bank_transfer,1100
153895,130830,bank_transfer,2600
153896,130831,credit_card,2800
153897,130832,bank_transfer,200
153898,130833,credit_card,2900
153899,130834,bank_transfer,2100
153900,130835,credit_card,2200
153901,130836,credit_card,2300
153902,130837,credit_card,2800
153903,130838,coupon,1400
153904,130839,credit_card,2000
153905,130839,credit_card,400
153906,130840,credit_card,1700
153907,130841,credit_card,2800
153908,130841,credit_card,2800
153909,130842,bank_transfer,2200
153910,130842,bank_transfer,1400
153911,130843,gift_card,2500
153912,130843,bank_transfer,3000
153913,130844,bank_transfer,2500
153914,130845,bank_transfer,2000
153915,130846,credit_card,200
153916,130846,bank_transfer,1300
153917,130847,credit_card,1900
153918,130848,bank_transfer,1600
153919,130849,coupon,100
153920,130850,coupon,1500
153921,130851,credit_card,1900
153922,130852,gift_card,500
153923,130853,bank_transfer,2400
153924,130854,credit_card,1200
153925,130855,bank_transfer,2500
153926,130856,credit_card,300
153927,130857,credit_card,1700
153928,130858,credit_card,500
153929,130859,bank_transfer,1000
153930,130859,coupon,2500
153931,130860,gift_card,800
153932,130861,credit_card,2600
153933,130862,credit_card,1900
153934,130862,coupon,2700
153935,130863,bank_transfer,800
153936,130864,credit_card,3000
153937,130865,bank_transfer,1900
153938,130866,credit_card,500
153939,130867,credit_card,500
153940,130867,coupon,3000
153941,130868,gift_card,1700
153942,130869,credit_card,1500
153943,130870,coupon,2000
153944,130871,gift_card,2000
153945,130871,credit_card,500
153946,130872,credit_card,2900
153947,130872,credit_card,1100
153948,130873,coupon,2200
153949,130874,credit_card,1500
153950,130875,credit_card,1900
153951,130876,credit_card,1400
153952,130877,gift_card,300
153953,130878,credit_card,400
153954,130879,bank_transfer,2200
153955,130880,bank_transfer,2300
153956,130881,coupon,2400
153957,130882,credit_card,1700
153958,130882,coupon,900
153959,130883,gift_card,3000
153960,130884,gift_card,900
153961,130885,credit_card,2900
153962,130886,credit_card,1300
153963,130887,credit_card,2100
153964,130887,bank_transfer,600
153965,130888,coupon,500
153966,130889,credit_card,2200
153967,130890,bank_transfer,400
153968,130890,gift_card,200
153969,130891,gift_card,300
153970,130892,credit_card,2300
153971,130892,bank_transfer,400
153972,130893,bank_transfer,500
153973,130894,credit_card,2100
153974,130895,gift_card,2200
153975,130896,credit_card,2100
153976,130897,credit_card,1200
153977,130898,coupon,1600
153978,130899,bank_transfer,800
153979,130900,credit_card,1800
153980,130900,coupon,1600
153981,130901,bank_transfer,1100
153982,130902,bank_transfer,1500
153983,130903,coupon,2200
153984,130904,credit_card,2900
153985,130905,credit_card,2400
153986,130906,credit_card,2600
153987,130906,bank_transfer,800
153988,130906,credit_card,2400
153989,130907,credit_card,900
153990,130908,coupon,2900
153991,130908,bank_transfer,2900
153992,130909,bank_transfer,2400
153993,130910,credit_card,400
153994,130910,credit_card,2400
153995,130911,credit_card,1000
153996,130911,gift_card,2700
153997,130911,bank_transfer,500
153998,130911,bank_transfer,1700
153999,130912,gift_card,1700
154000,130913,credit_card,1900
154001,130914,bank_transfer,2800
154002,130915,coupon,300
